image_path,group,group_source,label,meaning,class_id
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.301e\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.301e,,98
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.301e\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.301e,,98
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.301f\1.png,hiệu lệnh,Mandatory Signs,R.301f,,99
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.301f\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.301f,,99
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.301f\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.301f,,99
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.301g\1.png,hiệu lệnh,Mandatory Signs,R.301g,,100
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.301g\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.301g,,100
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.301g\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.301g,,100
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.301h\1.png,hiệu lệnh,Mandatory Signs,R.301h,,101
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.301h\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.301h,,101
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.301h\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.301h,,101
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.302a\1.png,hiệu lệnh,Mandatory Signs,R.302a,,102
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.302a\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.302a,,102
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.302a\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.302a,,102
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.302b\1.png,hiệu lệnh,Mandatory Signs,R.302b,,103
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.302b\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.302b,,103
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.302b\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.302b,,103
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.302c\1.png,hiệu lệnh,Mandatory Signs,R.302c,,104
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.302c\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.302c,,104
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.302c\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.302c,,104
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.303\1.png,hiệu lệnh,Mandatory Signs,R.303,,105
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.303\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.303,,105
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.303\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.303,,105
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.304\1.png,hiệu lệnh,Mandatory Signs,R.304,,106
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.304\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.304,,106
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.304\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.304,,106
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.305\1.png,hiệu lệnh,Mandatory Signs,R.305,,107
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.305\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.305,,107
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.305\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.305,,107
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.306\1.png,hiệu lệnh,Mandatory Signs,R.306,,108
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.306\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.306,,108
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.306\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.306,,108
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.307\1.png,hiệu lệnh,Mandatory Signs,R.307,,109
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.307\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.307,,109
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.307\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.307,,109
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.308a\1.png,hiệu lệnh,Mandatory Signs,R.308a,,110
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.308a\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.308a,,110
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.308a\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.308a,,110
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.308b\1.png,hiệu lệnh,Mandatory Signs,R.308b,,111
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.308b\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.308b,,111
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.308b\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.308b,,111
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.309\1.png,hiệu lệnh,Mandatory Signs,R.309,,112
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.309\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.309,,112
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.309\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.309,,112
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.310a\1.png,hiệu lệnh,Mandatory Signs,R.310a,,113
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.310a\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.310a,,113
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.310a\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.310a,,113
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.310b\1.png,hiệu lệnh,Mandatory Signs,R.310b,,114
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.310b\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.310b,,114
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.310b\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.310b,,114
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.310c\1.png,hiệu lệnh,Mandatory Signs,R.310c,,115
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.310c\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.310c,,115
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.310c\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.310c,,115
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403a\1.png,hiệu lệnh,Mandatory Signs,R.403a,,116
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403a\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.403a,,116
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403a\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.403a,,116
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403b\1.png,hiệu lệnh,Mandatory Signs,R.403b,,117
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403b\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.403b,,117
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403b\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.403b,,117
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403c\1.png,hiệu lệnh,Mandatory Signs,R.403c,,118
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403c\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.403c,,118
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403c\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.403c,,118
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403d\1.png,hiệu lệnh,Mandatory Signs,R.403d,,119
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403d\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.403d,,119
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403d\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.403d,,119
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403e\1.png,hiệu lệnh,Mandatory Signs,R.403e,,120
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403e\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.403e,,120
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403e\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.403e,,120
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403f\1.png,hiệu lệnh,Mandatory Signs,R.403f,,121
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403f\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.403f,,121
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403f\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.403f,,121
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403g\1.png,hiệu lệnh,Mandatory Signs,R.403g,,122
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403g\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.403g,,122
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403g\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.403g,,122
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403h\1.png,hiệu lệnh,Mandatory Signs,R.403h,,123
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403h\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.403h,,123
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403h\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.403h,,123
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403k\1.png,hiệu lệnh,Mandatory Signs,R.403k,,124
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403k\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.403k,,124
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.403k\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.403k,,124
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404a\1.png,hiệu lệnh,Mandatory Signs,R.404a,,125
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404a\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.404a,,125
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404a\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.404a,,125
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404b\1.png,hiệu lệnh,Mandatory Signs,R.404b,,126
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404b\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.404b,,126
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404b\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.404b,,126
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404c\1.png,hiệu lệnh,Mandatory Signs,R.404c,,127
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404c\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.404c,,127
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404c\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.404c,,127
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404d\1.png,hiệu lệnh,Mandatory Signs,R.404d,,128
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404d\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.404d,,128
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404d\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.404d,,128
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404e\1.png,hiệu lệnh,Mandatory Signs,R.404e,,129
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404e\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.404e,,129
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404e\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.404e,,129
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404f\1.png,hiệu lệnh,Mandatory Signs,R.404f,,130
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404f\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.404f,,130
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404f\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.404f,,130
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404g\1.png,hiệu lệnh,Mandatory Signs,R.404g,,131
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404g\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.404g,,131
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404g\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.404g,,131
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404h\1.png,hiệu lệnh,Mandatory Signs,R.404h,,132
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404h\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.404h,,132
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404h\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.404h,,132
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404k\1.png,hiệu lệnh,Mandatory Signs,R.404k,,133
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404k\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.404k,,133
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.404k\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.404k,,133
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.411\1.png,hiệu lệnh,Mandatory Signs,R.411,,134
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.411\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.411,,134
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.411\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.411,,134
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.415a\1.png,hiệu lệnh,Mandatory Signs,R.415a,,135
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.415a\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.415a,,135
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.415a\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.415a,,135
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.415b\1.png,hiệu lệnh,Mandatory Signs,R.415b,,136
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.415b\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.415b,,136
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.415b\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.415b,,136
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.420\1.png,hiệu lệnh,Mandatory Signs,R.420,,137
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.420\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.420,,137
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.420\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.420,,137
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.421\1.png,hiệu lệnh,Mandatory Signs,R.421,,138
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.421\1_shear_5deg.png,hiệu lệnh,Mandatory Signs,R.421,,138
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.421\1_shear_m5deg.png,hiệu lệnh,Mandatory Signs,R.421,,138
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,10a\1.png",hiệu lệnh,Mandatory Signs,"R.E,10a",,139
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,10a\1_shear_5deg.png",hiệu lệnh,Mandatory Signs,"R.E,10a",,139
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,10a\1_shear_m5deg.png",hiệu lệnh,Mandatory Signs,"R.E,10a",,139
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,10b\1.png",hiệu lệnh,Mandatory Signs,"R.E,10b",,140
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,10b\1_shear_5deg.png",hiệu lệnh,Mandatory Signs,"R.E,10b",,140
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,10b\1_shear_m5deg.png",hiệu lệnh,Mandatory Signs,"R.E,10b",,140
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,10c\1.png",hiệu lệnh,Mandatory Signs,"R.E,10c",,141
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,10c\1_shear_5deg.png",hiệu lệnh,Mandatory Signs,"R.E,10c",,141
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,10c\1_shear_m5deg.png",hiệu lệnh,Mandatory Signs,"R.E,10c",,141
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,10d\1.png",hiệu lệnh,Mandatory Signs,"R.E,10d",,142
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,10d\1_shear_5deg.png",hiệu lệnh,Mandatory Signs,"R.E,10d",,142
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,10d\1_shear_m5deg.png",hiệu lệnh,Mandatory Signs,"R.E,10d",,142
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,11a\1.png",hiệu lệnh,Mandatory Signs,"R.E,11a",,143
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,11a\1_shear_5deg.png",hiệu lệnh,Mandatory Signs,"R.E,11a",,143
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,11a\1_shear_m5deg.png",hiệu lệnh,Mandatory Signs,"R.E,11a",,143
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,11b\1.png",hiệu lệnh,Mandatory Signs,"R.E,11b",,144
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,11b\1_shear_5deg.png",hiệu lệnh,Mandatory Signs,"R.E,11b",,144
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,11b\1_shear_m5deg.png",hiệu lệnh,Mandatory Signs,"R.E,11b",,144
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,9a\1.png",hiệu lệnh,Mandatory Signs,"R.E,9a",,145
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,9a\1_shear_5deg.png",hiệu lệnh,Mandatory Signs,"R.E,9a",,145
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,9a\1_shear_m5deg.png",hiệu lệnh,Mandatory Signs,"R.E,9a",,145
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,9b\1.png",hiệu lệnh,Mandatory Signs,"R.E,9b",,146
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,9b\1_shear_5deg.png",hiệu lệnh,Mandatory Signs,"R.E,9b",,146
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,9b\1_shear_m5deg.png",hiệu lệnh,Mandatory Signs,"R.E,9b",,146
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,9c\1.png",hiệu lệnh,Mandatory Signs,"R.E,9c",,147
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,9c\1_shear_5deg.png",hiệu lệnh,Mandatory Signs,"R.E,9c",,147
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,9c\1_shear_m5deg.png",hiệu lệnh,Mandatory Signs,"R.E,9c",,147
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,9d\1.png",hiệu lệnh,Mandatory Signs,"R.E,9d",,148
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,9d\1_shear_5deg.png",hiệu lệnh,Mandatory Signs,"R.E,9d",,148
"F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Mandatory Signs\R.E,9d\1_shear_m5deg.png",hiệu lệnh,Mandatory Signs,"R.E,9d",,148
